!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='9.0' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R02235	-2.0	6.2	9.0	0.1	298.15	
R02236	-1.0	6.2	9.0	0.1	298.15	
R02237	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02238	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02239	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02240	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02241	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02242	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02243	-5.6	7.2	9.0	0.1	298.15	
R02244	3.7	5.4	9.0	0.1	298.15	
R02245	-24.1	4.6	9.0	0.1	298.15	
R02246	89.7	5.3	9.0	0.1	298.15	
R02247	90.7	5.4	9.0	0.1	298.15	
R02248	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02249	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02250	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02251	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02252	46.7	8.0	9.0	0.1	298.15	
R02253	-427.3	10.6	9.0	0.1	298.15	
R02254	-427.7	10.6	9.0	0.1	298.15	
R02255	-12.5	18.2	9.0	0.1	298.15	
R02256	6.2	10.5	9.0	0.1	298.15	
R02257	21.1	3.0	9.0	0.1	298.15	
R02258	19.0	3.3	9.0	0.1	298.15	
R02259	22.1	2.9	9.0	0.1	298.15	
R02260	0.3	4.2	9.0	0.1	298.15	
R02261	18.0	3.4	9.0	0.1	298.15	
R02262	19.8	5.8	9.0	0.1	298.15	
R02263	6.5	5.8	9.0	0.1	298.15	
R02264	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02265	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02266	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02267	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02268	11.6	16.2	9.0	0.1	298.15	
R02269	-19.3	3.3	9.0	0.1	298.15	
R02271	6.9	3.8	9.0	0.1	298.15	
R02272	8.7	1.3	9.0	0.1	298.15	
R02273	-13.4	4.4	9.0	0.1	298.15	
R02274	-1.4	3.7	9.0	0.1	298.15	
R02276	-8.7	3.5	9.0	0.1	298.15	
R02277	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02278	-34.1	5.7	9.0	0.1	298.15	
R02279	-41.8	6.4	9.0	0.1	298.15	
R02280	35.1	6.6	9.0	0.1	298.15	
R02281	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02282	3.6	5.8	9.0	0.1	298.15	
R02283	-13.0	7.5	9.0	0.1	298.15	
R02284	-12.8	5.8	9.0	0.1	298.15	
R02285	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02286	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02287	16.4	4.1	9.0	0.1	298.15	
R02288	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02289	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02291	-29.7	3.3	9.0	0.1	298.15	
R02292	-123.5	11.8	9.0	0.1	298.15	
R02293	20.8	9.3	9.0	0.1	298.15	
R02294	-37.1	5.8	9.0	0.1	298.15	
R02295	-7.7	9.3	9.0	0.1	298.15	
R02296	9.1	8.1	9.0	0.1	298.15	
R02297	7.1	5.8	9.0	0.1	298.15	
R02298	4.6	8.6	9.0	0.1	298.15	
R02300	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02301	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02302	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02303	2.6	2.5	9.0	0.1	298.15	
R02305	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02306	-313.2	24.7	9.0	0.1	298.15	
R02307	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02309	-1102.1	13.9	9.0	0.1	298.15	
R02310	8.5	9.1	9.0	0.1	298.15	
R02311	-363.0	39.3	9.0	0.1	298.15	
R02313	23.5	7.0	9.0	0.1	298.15	
R02315	24.5	7.0	9.0	0.1	298.15	
R02317	-4.7	9.6	9.0	0.1	298.15	
R02318	0.0	0.0	9.0	0.1	298.15	
R02319	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02320	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02321	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02322	2.4	10.7	9.0	0.1	298.15	
R02323	6.4	9.8	9.0	0.1	298.15	
R02324	-43.1	9.9	9.0	0.1	298.15	
R02325	-26.3	3.8	9.0	0.1	298.15	
R02326	4.3	9.9	9.0	0.1	298.15	
R02327	-32.6	12.6	9.0	0.1	298.15	
R02328	0.4	5.8	9.0	0.1	298.15	
R02329	-5.6	10.5	9.0	0.1	298.15	
R02330	-38.1	2.5	9.0	0.1	298.15	
R02331	1.4	2.5	9.0	0.1	298.15	
R02332	-29.7	7.8	9.0	0.1	298.15	
R02336	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02337	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02338	-339.6	12.5	9.0	0.1	298.15	
R02339	-443.0	11.6	9.0	0.1	298.15	
R02340	19.2	5.8	9.0	0.1	298.15	
R02341	2.0	4.9	9.0	0.1	298.15	
R02343	9.2	1.9	9.0	0.1	298.15	
R02344	9.2	1.9	9.0	0.1	298.15	
R02345	2.0	4.0	9.0	0.1	298.15	
R02347	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02349	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02350	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02351	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02352	-6.4	2.9	9.0	0.1	298.15	
R02353	-5.4	3.0	9.0	0.1	298.15	
R02354	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02355	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02356	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02358	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02359	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02363	-269.1	33.9	9.0	0.1	298.15	
R02364	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02365	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02366	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02367	-44.1	13.7	9.0	0.1	298.15	
R02368	8.8	5.8	9.0	0.1	298.15	
R02369	-13.2	21.9	9.0	0.1	298.15	
R02370	-20.6	8.3	9.0	0.1	298.15	
R02371	-26.2	11.2	9.0	0.1	298.15	
R02372	-23.3	5.1	9.0	0.1	298.15	
R02373	-127.1	8.7	9.0	0.1	298.15	
R02374	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02375	0.3	11.5	9.0	0.1	298.15	
R02376	-37.3	4.0	9.0	0.1	298.15	
R02377	14.6	6.1	9.0	0.1	298.15	
R02378	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02379	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02380	7.1	5.8	9.0	0.1	298.15	
R02381	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02382	-97.1	9.0	9.0	0.1	298.15	
R02383	-430.6	7.0	9.0	0.1	298.15	
R02384	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02385	-37.5	14.7	9.0	0.1	298.15	
R02387	-19.7	6.1	9.0	0.1	298.15	
R02388	-50.8	6.4	9.0	0.1	298.15	
R02389	1.1	11.1	9.0	0.1	298.15	
R02391	-120.2	21.8	9.0	0.1	298.15	
R02393	-119.2	21.8	9.0	0.1	298.15	
R02394	-677.5	43.9	9.0	0.1	298.15	
R02395	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02396	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02397	-449.1	9.2	9.0	0.1	298.15	
R02398	-7.0	6.1	9.0	0.1	298.15	
R02401	-61.0	2.2	9.0	0.1	298.15	
R02402	-2.4	15.3	9.0	0.1	298.15	
R02404	-2.4	15.3	9.0	0.1	298.15	
R02405	0.1	15.4	9.0	0.1	298.15	
R02406	-6.1	15.5	9.0	0.1	298.15	
R02407	-3.1	15.4	9.0	0.1	298.15	
R02408	34.7	14.6	9.0	0.1	298.15	
R02409	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02410	-13.3	8.9	9.0	0.1	298.15	
R02411	-5.4	6.1	9.0	0.1	298.15	
R02412	-16.1	9.2	9.0	0.1	298.15	
R02413	68.7	7.9	9.0	0.1	298.15	
R02415	7.5	12.1	9.0	0.1	298.15	
R02416	2.5	18.0	9.0	0.1	298.15	
R02417	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02418	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02419	18.9	5.8	9.0	0.1	298.15	
R02420	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02422	11.2	5.8	9.0	0.1	298.15	
R02423	30.6	16.6	9.0	0.1	298.15	
R02424	-75.8	18.5	9.0	0.1	298.15	
R02425	-75.8	18.5	9.0	0.1	298.15	
R02426	-56.7	10.8	9.0	0.1	298.15	
R02427	-30.7	4.7	9.0	0.1	298.15	
R02428	-32.6	4.4	9.0	0.1	298.15	
R02429	-41.9	2.4	9.0	0.1	298.15	
R02430	-23.0	2.4	9.0	0.1	298.15	
R02432	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02433	-6.0	3.6	9.0	0.1	298.15	
R02434	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02436	41.9	5.2	9.0	0.1	298.15	
R02437	0.1	3.3	9.0	0.1	298.15	
R02438	2.0	3.1	9.0	0.1	298.15	
R02439	-22.9	4.6	9.0	0.1	298.15	
R02441	8.2	3.6	9.0	0.1	298.15	
R02442	-431.8	7.0	9.0	0.1	298.15	
R02443	-864.5	14.0	9.0	0.1	298.15	
R02444	-461.2	9.4	9.0	0.1	298.15	
R02445	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02446	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02447	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02449	-435.7	7.0	9.0	0.1	298.15	
R02450	-23.0	16.2	9.0	0.1	298.15	
R02451	-50.6	20.2	9.0	0.1	298.15	
R02452	-40.0	15.2	9.0	0.1	298.15	
R02453	-25.2	15.3	9.0	0.1	298.15	
R02454	2.4	4.3	9.0	0.1	298.15	
R02455	2.0	2.3	9.0	0.1	298.15	
R02456	3.0	2.4	9.0	0.1	298.15	
R02457	-102.8	10.1	9.0	0.1	298.15	
R02458	-58.0	12.6	9.0	0.1	298.15	
R02459	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02460	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02461	0.4	5.8	9.0	0.1	298.15	
R02462	11.7	2.0	9.0	0.1	298.15	
R02463	52.9	2.8	9.0	0.1	298.15	
R02464	0.4	4.5	9.0	0.1	298.15	
R02466	-6.4	6.1	9.0	0.1	298.15	
R02467	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02468	-398.0	6.4	9.0	0.1	298.15	
R02469	-398.0	6.4	9.0	0.1	298.15	
R02470	-384.9	6.1	9.0	0.1	298.15	
R02471	7.7	9.3	9.0	0.1	298.15	
R02472	9.2	5.8	9.0	0.1	298.15	
R02473	-62.4	2.6	9.0	0.1	298.15	
R02474	6.7	2.4	9.0	0.1	298.15	
R02476	-5.1	3.0	9.0	0.1	298.15	
R02477	-4.1	3.1	9.0	0.1	298.15	
R02478	-22.9	4.7	9.0	0.1	298.15	
R02480	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02481	-33.3	3.4	9.0	0.1	298.15	
R02482	-35.1	4.0	9.0	0.1	298.15	
R02484	10.4	9.9	9.0	0.1	298.15	
R02485	-22.0	3.8	9.0	0.1	298.15	
R02486	-534.4	12.5	9.0	0.1	298.15	
R02487	50.5	17.8	9.0	0.1	298.15	
R02488	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02489	0.2	6.5	9.0	0.1	298.15	
R02490	4.6	3.1	9.0	0.1	298.15	
R02491	4.6	3.1	9.0	0.1	298.15	
R02492	-279.2	13.1	9.0	0.1	298.15	
R02493	-25.0	8.7	9.0	0.1	298.15	
R02494	11.7	8.7	9.0	0.1	298.15	
R02497	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02498	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02499	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02501	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02502	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02503	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02504	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02505	-144.7	30.6	9.0	0.1	298.15	
R02506	-20.8	15.0	9.0	0.1	298.15	
R02508	70.7	10.8	9.0	0.1	298.15	
R02509	-3.3	10.0	9.0	0.1	298.15	
R02511	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02512	-178.4	10.4	9.0	0.1	298.15	
R02513	-13.9	14.7	9.0	0.1	298.15	
R02514	-429.8	7.0	9.0	0.1	298.15	
R02515	-429.7	7.0	9.0	0.1	298.15	
R02516	-430.8	7.0	9.0	0.1	298.15	
R02517	-430.7	7.0	9.0	0.1	298.15	
R02518	-456.5	8.5	9.0	0.1	298.15	
R02519	-269.5	10.3	9.0	0.1	298.15	
R02520	-380.0	8.5	9.0	0.1	298.15	
R02521	-546.5	13.3	9.0	0.1	298.15	
R02522	-47.2	5.3	9.0	0.1	298.15	
R02526	-32.6	4.4	9.0	0.1	298.15	
R02527	6.6	3.6	9.0	0.1	298.15	
R02528	-10.0	3.6	9.0	0.1	298.15	
R02529	-92.5	9.5	9.0	0.1	298.15	
R02530	22.9	5.8	9.0	0.1	298.15	
R02531	6.6	3.6	9.0	0.1	298.15	
R02532	-95.5	9.0	9.0	0.1	298.15	
R02533	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02534	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02535	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02536	-58.1	5.9	9.0	0.1	298.15	
R02537	-57.2	5.9	9.0	0.1	298.15	
R02539	-19.3	16.9	9.0	0.1	298.15	
R02540	-12.9	6.8	9.0	0.1	298.15	
R02541	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02542	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02543	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02544	16.0	4.1	9.0	0.1	298.15	
R02545	28.8	5.8	9.0	0.1	298.15	
R02546	-11.0	4.6	9.0	0.1	298.15	
R02547	14.2	7.1	9.0	0.1	298.15	
R02548	-4.1	3.1	9.0	0.1	298.15	
R02549	-70.3	4.3	9.0	0.1	298.15	
R02550	347.5	9.8	9.0	0.1	298.15	
R02551	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02552	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02553	-5.1	3.0	9.0	0.1	298.15	
R02554	-354.3	9.9	9.0	0.1	298.15	
R02555	2.8	3.8	9.0	0.1	298.15	
R02556	-11.3	6.6	9.0	0.1	298.15	
R02557	10.9	6.7	9.0	0.1	298.15	
R02558	-10.8	3.5	9.0	0.1	298.15	
R02559	224.6	6.0	9.0	0.1	298.15	
R02560	230.5	8.4	9.0	0.1	298.15	
R02561	-429.7	9.4	9.0	0.1	298.15	
R02562	-430.7	9.4	9.0	0.1	298.15	
R02563	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02564	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02565	-58.6	2.2	9.0	0.1	298.15	
R02566	-57.6	2.2	9.0	0.1	298.15	
R02568	29.4	2.3	9.0	0.1	298.15	
R02569	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02570	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02571	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02572	1.5	10.3	9.0	0.1	298.15	
R02573	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02574	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02575	-17.5	5.8	9.0	0.1	298.15	
R02576	-31.3	15.9	9.0	0.1	298.15	
R02577	14.8	3.6	9.0	0.1	298.15	
R02580	9.2	1.9	9.0	0.1	298.15	
R02581	-4.1	3.1	9.0	0.1	298.15	
R02583	-30.9	6.4	9.0	0.1	298.15	
R02584	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02585	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02586	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02587	-13.7	2.4	9.0	0.1	298.15	
R02588	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02589	-429.1	7.0	9.0	0.1	298.15	
R02590	-223.8	16.3	9.0	0.1	298.15	
R02591	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02592	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02593	-0.4	3.3	9.0	0.1	298.15	
R02594	-80.4	10.8	9.0	0.1	298.15	
R02595	44.6	10.5	9.0	0.1	298.15	
R02596	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02597	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02598	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02599	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02600	-12.7	2.0	9.0	0.1	298.15	
R02601	-0.7	2.9	9.0	0.1	298.15	
R02602	-4.6	6.1	9.0	0.1	298.15	
R02603	63.8	5.0	9.0	0.1	298.15	
R02604	51.5	3.4	9.0	0.1	298.15	
R02605	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02606	-64.4	5.0	9.0	0.1	298.15	
R02609	3.4	15.1	9.0	0.1	298.15	
R02610	3.4	15.1	9.0	0.1	298.15	
R02611	11.7	2.0	9.0	0.1	298.15	
R02612	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02613	-96.2	9.0	9.0	0.1	298.15	
R02615	-17.9	6.0	9.0	0.1	298.15	
R02616	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02617	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02618	18.6	3.6	9.0	0.1	298.15	
R02619	-7.3	3.6	9.0	0.1	298.15	
R02620	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02621	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02622	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02623	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02624	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02625	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02626	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02627	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02628	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02630	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02631	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02632	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02633	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02634	1.5	4.5	9.0	0.1	298.15	
R02636	2.9	7.1	9.0	0.1	298.15	
R02637	9.7	1.9	9.0	0.1	298.15	
R02639	10.7	2.0	9.0	0.1	298.15	
R02640	7.6	1.9	9.0	0.1	298.15	
R02642	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02643	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02644	0.0	0.0	9.0	0.1	298.15	
R02646	-31.3	10.8	9.0	0.1	298.15	
R02648	-48.9	30.1	9.0	0.1	298.15	
R02649	30.8	6.8	9.0	0.1	298.15	
R02650	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02651	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02652	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02654	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02655	-57.0	2.2	9.0	0.1	298.15	
R02656	-270.4	10.3	9.0	0.1	298.15	
R02657	179.0	8.5	9.0	0.1	298.15	
R02658	-18.4	6.9	9.0	0.1	298.15	
R02659	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02661	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02662	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02663	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02664	-33.1	4.6	9.0	0.1	298.15	
R02665	-245.3	11.8	9.0	0.1	298.15	
R02666	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02667	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02668	-63.6	4.2	9.0	0.1	298.15	
R02669	0.5	6.5	9.0	0.1	298.15	
R02670	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02671	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02672	-3.1	6.1	9.0	0.1	298.15	
R02673	-123.2	10.2	9.0	0.1	298.15	
R02675	64.7	23.3	9.0	0.1	298.15	
R02676	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02677	-52.2	7.7	9.0	0.1	298.15	
R02678	-59.8	2.2	9.0	0.1	298.15	
R02679	11.7	2.0	9.0	0.1	298.15	
R02680	12.7	2.0	9.0	0.1	298.15	
R02681	-181.9	8.5	9.0	0.1	298.15	
R02682	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02683	9.2	1.9	9.0	0.1	298.15	
R02684	-4.1	3.1	9.0	0.1	298.15	
R02685	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02687	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02688	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02689	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02691	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02692	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02693	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02694	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02695	-60.3	2.2	9.0	0.1	298.15	
R02697	-59.3	2.2	9.0	0.1	298.15	
R02698	-430.6	7.0	9.0	0.1	298.15	
R02699	-20.0	15.3	9.0	0.1	298.15	
R02700	-8.0	3.6	9.0	0.1	298.15	
R02701	-8.5	6.1	9.0	0.1	298.15	
R02702	-329.0	12.7	9.0	0.1	298.15	
R02703	-0.8	2.4	9.0	0.1	298.15	
R02704	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02705	-23.8	6.0	9.0	0.1	298.15	
R02706	12.9	6.0	9.0	0.1	298.15	
R02707	34.2	11.0	9.0	0.1	298.15	
R02708	-387.0	6.1	9.0	0.1	298.15	
R02709	-25.1	4.3	9.0	0.1	298.15	
R02711	-40.6	4.5	9.0	0.1	298.15	
R02712	-15.0	4.4	9.0	0.1	298.15	
R02713	-317.0	4.2	9.0	0.1	298.15	
R02714	-32.6	4.4	9.0	0.1	298.15	
R02715	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02716	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02717	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02718	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02719	-11.5	7.0	9.0	0.1	298.15	
R02720	-60.8	4.9	9.0	0.1	298.15	
R02721	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02722	-29.2	6.2	9.0	0.1	298.15	
R02723	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02724	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02725	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02726	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02727	4.3	2.4	9.0	0.1	298.15	
R02728	-7.5	1.5	9.0	0.1	298.15	
R02729	8.3	4.1	9.0	0.1	298.15	
R02730	-8.8	2.4	9.0	0.1	298.15	
R02731	-31.6	5.9	9.0	0.1	298.15	
R02732	-5.1	5.9	9.0	0.1	298.15	
R02733	-8.3	6.5	9.0	0.1	298.15	
R02734	7.9	7.3	9.0	0.1	298.15	
R02735	-1.7	5.8	9.0	0.1	298.15	
R02736	-13.6	2.6	9.0	0.1	298.15	
R02737	-26.1	3.7	9.0	0.1	298.15	
R02738	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02739	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02740	2.1	0.8	9.0	0.1	298.15	
R02741	-32.4	10.9	9.0	0.1	298.15	
R02742	5.8	4.0	9.0	0.1	298.15	
R02743	-15.2	9.9	9.0	0.1	298.15	
R02744	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02745	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02746	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02747	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02748	7.5	3.3	9.0	0.1	298.15	
R02749	-29.0	6.7	9.0	0.1	298.15	
R02750	44.1	4.7	9.0	0.1	298.15	
R02751	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02752	-41.9	2.4	9.0	0.1	298.15	
R02754	21.8	5.5	9.0	0.1	298.15	
R02755	18.8	5.9	9.0	0.1	298.15	
R02756	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02757	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02758	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02760	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02762	-61.0	2.2	9.0	0.1	298.15	
R02763	3.3	6.5	9.0	0.1	298.15	
R02764	-42.2	8.9	9.0	0.1	298.15	
R02765	0.0	5.8	9.0	0.1	298.15	
R02766	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02767	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02768	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02769	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02770	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02772	20.6	12.6	9.0	0.1	298.15	
R02773	0.9	5.8	9.0	0.1	298.15	
R02776	-4.4	3.1	9.0	0.1	298.15	
R02777	-4.4	3.1	9.0	0.1	298.15	
R02778	-6.6	4.4	9.0	0.1	298.15	
R02780	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02781	11.3	6.4	9.0	0.1	298.15	
R02782	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02783	-36.1	6.2	9.0	0.1	298.15	
R02786	-22.8	6.3	9.0	0.1	298.15	
R02788	-21.7	6.3	9.0	0.1	298.15	
R02789	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02790	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02791	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02792	-5.1	3.0	9.0	0.1	298.15	
R02793	-4.1	3.1	9.0	0.1	298.15	
R02794	-17.6	15.3	9.0	0.1	298.15	
R02797	115.1	4.8	9.0	0.1	298.15	
R02798	-30.9	6.4	9.0	0.1	298.15	
R02799	-4.1	3.1	9.0	0.1	298.15	
R02800	10.2	2.0	9.0	0.1	298.15	
R02801	-30.9	6.4	9.0	0.1	298.15	
R02802	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02804	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02805	-62.3	13.9	9.0	0.1	298.15	
R02806	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02807	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02808	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02809	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02810	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02811	nan	nan	9.0	0.1	298.15	uncertainty is too high
R02813	0.7	2.9	9.0	0.1	298.15	
R02814	nan	nan	9.0	0.1	298.15	uncertainty is too high
