!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='6.5' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R02502	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02503	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02504	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02505	-179.5	30.6	6.5	0.1	298.15	
R02506	-8.1	15.0	6.5	0.1	298.15	
R02508	57.4	10.8	6.5	0.1	298.15	
R02509	-3.2	10.0	6.5	0.1	298.15	
R02511	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02512	-192.5	10.4	6.5	0.1	298.15	
R02513	-13.6	14.7	6.5	0.1	298.15	
R02514	-444.2	7.0	6.5	0.1	298.15	
R02515	-444.2	7.0	6.5	0.1	298.15	
R02516	-445.2	7.0	6.5	0.1	298.15	
R02517	-445.2	7.0	6.5	0.1	298.15	
R02518	-454.5	8.5	6.5	0.1	298.15	
R02519	-254.3	10.3	6.5	0.1	298.15	
R02520	-392.2	8.5	6.5	0.1	298.15	
R02521	-546.7	13.3	6.5	0.1	298.15	
R02522	-47.2	5.3	6.5	0.1	298.15	
R02526	-18.4	4.4	6.5	0.1	298.15	
R02527	20.8	3.6	6.5	0.1	298.15	
R02528	-24.3	3.6	6.5	0.1	298.15	
R02529	-97.0	9.5	6.5	0.1	298.15	
R02530	23.4	5.8	6.5	0.1	298.15	
R02531	20.8	3.6	6.5	0.1	298.15	
R02532	-94.5	9.0	6.5	0.1	298.15	
R02533	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02534	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02535	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02536	-29.6	5.9	6.5	0.1	298.15	
R02537	-28.6	5.9	6.5	0.1	298.15	
R02539	-10.2	16.9	6.5	0.1	298.15	
R02540	-10.7	6.8	6.5	0.1	298.15	
R02541	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02542	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02543	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02544	30.6	4.1	6.5	0.1	298.15	
R02545	43.0	5.8	6.5	0.1	298.15	
R02546	-11.0	4.6	6.5	0.1	298.15	
R02547	14.2	7.1	6.5	0.1	298.15	
R02548	10.2	3.1	6.5	0.1	298.15	
R02549	-41.9	4.3	6.5	0.1	298.15	
R02550	376.1	9.8	6.5	0.1	298.15	
R02551	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02552	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02553	9.2	3.0	6.5	0.1	298.15	
R02554	-368.6	9.9	6.5	0.1	298.15	
R02555	17.3	3.8	6.5	0.1	298.15	
R02556	-23.3	6.6	6.5	0.1	298.15	
R02557	11.8	6.7	6.5	0.1	298.15	
R02558	-10.8	3.5	6.5	0.1	298.15	
R02559	252.5	6.0	6.5	0.1	298.15	
R02560	229.8	8.4	6.5	0.1	298.15	
R02561	-458.2	9.4	6.5	0.1	298.15	
R02562	-459.2	9.4	6.5	0.1	298.15	
R02563	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02564	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02565	-30.1	2.2	6.5	0.1	298.15	
R02566	-29.1	2.2	6.5	0.1	298.15	
R02568	28.9	2.3	6.5	0.1	298.15	
R02569	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02570	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02571	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02572	1.8	10.3	6.5	0.1	298.15	
R02573	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02574	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02575	-3.9	5.8	6.5	0.1	298.15	
R02576	-16.5	15.9	6.5	0.1	298.15	
R02577	29.1	3.6	6.5	0.1	298.15	
R02580	23.5	1.9	6.5	0.1	298.15	
R02581	10.2	3.1	6.5	0.1	298.15	
R02583	-30.9	6.4	6.5	0.1	298.15	
R02584	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02585	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02586	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02587	-15.0	2.4	6.5	0.1	298.15	
R02588	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02589	-444.2	7.0	6.5	0.1	298.15	
R02590	-218.7	16.3	6.5	0.1	298.15	
R02591	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02592	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02593	14.5	3.3	6.5	0.1	298.15	
R02594	-68.2	10.8	6.5	0.1	298.15	
R02595	45.0	10.5	6.5	0.1	298.15	
R02596	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02597	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02598	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02599	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02600	-27.0	2.0	6.5	0.1	298.15	
R02601	-0.7	2.9	6.5	0.1	298.15	
R02602	-18.8	6.1	6.5	0.1	298.15	
R02603	49.7	5.0	6.5	0.1	298.15	
R02604	37.2	3.4	6.5	0.1	298.15	
R02605	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02606	-50.2	5.0	6.5	0.1	298.15	
R02609	17.7	15.1	6.5	0.1	298.15	
R02610	17.7	15.1	6.5	0.1	298.15	
R02611	26.0	2.0	6.5	0.1	298.15	
R02612	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02613	-94.5	9.0	6.5	0.1	298.15	
R02615	-17.9	6.0	6.5	0.1	298.15	
R02616	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02617	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02618	32.1	3.6	6.5	0.1	298.15	
R02619	-8.7	3.6	6.5	0.1	298.15	
R02620	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02621	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02622	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02623	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02624	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02625	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02626	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02627	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02628	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02630	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02631	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02632	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02633	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02634	5.2	4.5	6.5	0.1	298.15	
R02636	-12.2	7.1	6.5	0.1	298.15	
R02637	23.5	1.9	6.5	0.1	298.15	
R02639	24.5	2.0	6.5	0.1	298.15	
R02640	23.5	1.9	6.5	0.1	298.15	
R02642	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02643	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02644	0.0	0.0	6.5	0.1	298.15	
R02646	-23.5	10.8	6.5	0.1	298.15	
R02648	-35.5	30.1	6.5	0.1	298.15	
R02649	29.7	6.8	6.5	0.1	298.15	
R02650	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02651	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02652	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02654	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02655	-31.3	2.2	6.5	0.1	298.15	
R02656	-254.3	10.3	6.5	0.1	298.15	
R02657	167.6	8.5	6.5	0.1	298.15	
R02658	-5.5	6.9	6.5	0.1	298.15	
R02659	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02661	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02662	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02663	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02664	-19.6	4.6	6.5	0.1	298.15	
R02665	-247.3	11.8	6.5	0.1	298.15	
R02666	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02667	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02668	-51.4	4.2	6.5	0.1	298.15	
R02669	-13.9	6.5	6.5	0.1	298.15	
R02670	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02671	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02672	-15.7	6.1	6.5	0.1	298.15	
R02673	-128.8	10.2	6.5	0.1	298.15	
R02675	131.9	23.3	6.5	0.1	298.15	
R02676	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02677	-24.5	7.7	6.5	0.1	298.15	
R02678	-31.3	2.2	6.5	0.1	298.15	
R02679	26.0	2.0	6.5	0.1	298.15	
R02680	27.0	2.0	6.5	0.1	298.15	
R02681	-167.6	8.5	6.5	0.1	298.15	
R02682	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02683	23.5	1.9	6.5	0.1	298.15	
R02684	10.2	3.1	6.5	0.1	298.15	
R02685	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02687	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02688	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02689	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02691	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02692	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02693	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02694	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02695	-31.3	2.2	6.5	0.1	298.15	
R02697	-30.3	2.2	6.5	0.1	298.15	
R02698	-444.2	7.0	6.5	0.1	298.15	
R02699	-8.4	15.3	6.5	0.1	298.15	
R02700	-7.5	3.6	6.5	0.1	298.15	
R02701	-23.9	6.1	6.5	0.1	298.15	
R02702	-327.9	12.7	6.5	0.1	298.15	
R02703	14.3	2.4	6.5	0.1	298.15	
R02704	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02705	-10.7	6.0	6.5	0.1	298.15	
R02706	14.3	6.0	6.5	0.1	298.15	
R02707	21.8	11.0	6.5	0.1	298.15	
R02708	-401.2	6.1	6.5	0.1	298.15	
R02709	-12.4	4.3	6.5	0.1	298.15	
R02711	-18.2	4.5	6.5	0.1	298.15	
R02712	-12.4	4.4	6.5	0.1	298.15	
R02713	-261.5	4.2	6.5	0.1	298.15	
R02714	-18.4	4.4	6.5	0.1	298.15	
R02715	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02716	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02717	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02718	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02719	-12.9	7.0	6.5	0.1	298.15	
R02720	-35.8	4.9	6.5	0.1	298.15	
R02721	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02722	-30.5	6.2	6.5	0.1	298.15	
R02723	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02724	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02725	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02726	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02727	5.7	2.4	6.5	0.1	298.15	
R02728	-7.4	1.5	6.5	0.1	298.15	
R02729	-7.6	4.1	6.5	0.1	298.15	
R02730	-10.5	2.4	6.5	0.1	298.15	
R02731	-33.1	5.9	6.5	0.1	298.15	
R02732	8.2	5.9	6.5	0.1	298.15	
R02733	-7.1	6.5	6.5	0.1	298.15	
R02734	8.0	7.3	6.5	0.1	298.15	
R02735	-1.7	5.8	6.5	0.1	298.15	
R02736	0.5	2.6	6.5	0.1	298.15	
R02737	-13.5	3.7	6.5	0.1	298.15	
R02738	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02739	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02740	2.5	0.8	6.5	0.1	298.15	
R02741	-20.9	10.9	6.5	0.1	298.15	
R02742	20.8	4.0	6.5	0.1	298.15	
R02743	-14.7	9.9	6.5	0.1	298.15	
R02744	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02745	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02746	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02747	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02748	10.5	3.3	6.5	0.1	298.15	
R02749	-28.8	6.7	6.5	0.1	298.15	
R02750	31.1	4.7	6.5	0.1	298.15	
R02751	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02752	-41.9	2.4	6.5	0.1	298.15	
R02754	21.8	5.5	6.5	0.1	298.15	
R02755	35.1	5.9	6.5	0.1	298.15	
R02756	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02757	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02758	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02760	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02762	-32.5	2.2	6.5	0.1	298.15	
R02763	17.6	6.5	6.5	0.1	298.15	
R02764	-26.9	8.9	6.5	0.1	298.15	
R02765	0.0	5.8	6.5	0.1	298.15	
R02766	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02767	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02768	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02769	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02770	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02772	6.7	12.6	6.5	0.1	298.15	
R02773	-1.2	5.8	6.5	0.1	298.15	
R02776	10.2	3.1	6.5	0.1	298.15	
R02777	10.2	3.1	6.5	0.1	298.15	
R02778	-7.9	4.4	6.5	0.1	298.15	
R02780	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02781	11.5	6.4	6.5	0.1	298.15	
R02782	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02783	-25.0	6.2	6.5	0.1	298.15	
R02786	-23.5	6.3	6.5	0.1	298.15	
R02788	-24.5	6.3	6.5	0.1	298.15	
R02789	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02790	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02791	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02792	9.2	3.0	6.5	0.1	298.15	
R02793	10.2	3.1	6.5	0.1	298.15	
R02794	-8.4	15.3	6.5	0.1	298.15	
R02797	116.7	4.8	6.5	0.1	298.15	
R02798	-30.9	6.4	6.5	0.1	298.15	
R02799	10.2	3.1	6.5	0.1	298.15	
R02800	24.5	2.0	6.5	0.1	298.15	
R02801	-30.9	6.4	6.5	0.1	298.15	
R02802	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02804	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02805	-36.2	13.9	6.5	0.1	298.15	
R02806	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02807	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02808	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02809	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02810	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02811	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02813	0.7	2.9	6.5	0.1	298.15	
R02814	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02815	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02816	-219.2	6.8	6.5	0.1	298.15	
R02817	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02818	173.4	6.7	6.5	0.1	298.15	
R02819	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02820	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02821	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02822	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02823	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02824	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02825	41.2	16.0	6.5	0.1	298.15	
R02826	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02827	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02828	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02829	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02830	-444.2	7.0	6.5	0.1	298.15	
R02831	-13.9	6.5	6.5	0.1	298.15	
R02832	10.2	3.1	6.5	0.1	298.15	
R02834	9.2	3.0	6.5	0.1	298.15	
R02836	10.2	3.1	6.5	0.1	298.15	
R02837	-2.2	4.1	6.5	0.1	298.15	
R02838	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02839	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02840	-9.2	3.0	6.5	0.1	298.15	
R02841	17.7	15.1	6.5	0.1	298.15	
R02843	-390.4	8.6	6.5	0.1	298.15	
R02846	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02847	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02851	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02852	-0.3	7.1	6.5	0.1	298.15	
R02853	-15.8	5.7	6.5	0.1	298.15	
R02854	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02855	25.9	4.2	6.5	0.1	298.15	
R02856	26.9	4.3	6.5	0.1	298.15	
R02857	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02858	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02859	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02860	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02861	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02862	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02863	0.1	0.0	6.5	0.1	298.15	
R02864	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02865	-16.2	4.0	6.5	0.1	298.15	
R02866	-8.7	4.0	6.5	0.1	298.15	
R02867	-19.9	4.9	6.5	0.1	298.15	
R02868	-19.3	4.8	6.5	0.1	298.15	
R02869	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02872	-20.4	10.1	6.5	0.1	298.15	
R02873	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02874	-421.8	8.6	6.5	0.1	298.15	
R02875	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02876	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02877	-110.5	8.4	6.5	0.1	298.15	
R02878	27.9	5.8	6.5	0.1	298.15	
R02879	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02880	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02882	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02884	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02885	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02892	17.7	15.1	6.5	0.1	298.15	
R02893	17.7	15.1	6.5	0.1	298.15	
R02894	-106.1	19.3	6.5	0.1	298.15	
R02895	52.4	18.9	6.5	0.1	298.15	
R02896	15.1	3.0	6.5	0.1	298.15	
R02897	-61.8	5.3	6.5	0.1	298.15	
R02898	100.0	9.2	6.5	0.1	298.15	
R02899	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02901	-43.1	4.4	6.5	0.1	298.15	
R02902	-1.8	5.5	6.5	0.1	298.15	
R02903	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02904	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02905	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02906	-37.4	11.3	6.5	0.1	298.15	
R02907	-59.9	10.3	6.5	0.1	298.15	
R02908	-94.5	9.0	6.5	0.1	298.15	
R02909	-327.9	12.7	6.5	0.1	298.15	
R02910	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02911	-19.5	3.4	6.5	0.1	298.15	
R02912	-29.5	9.4	6.5	0.1	298.15	
R02914	8.1	2.6	6.5	0.1	298.15	
R02915	93.8	32.9	6.5	0.1	298.15	
R02917	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02918	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02919	-88.1	12.5	6.5	0.1	298.15	
R02920	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02921	-5.8	9.4	6.5	0.1	298.15	
R02922	42.6	14.2	6.5	0.1	298.15	
R02923	-101.8	8.9	6.5	0.1	298.15	
R02924	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02925	-4.8	7.8	6.5	0.1	298.15	
R02926	1.5	5.8	6.5	0.1	298.15	
R02927	-7.8	4.4	6.5	0.1	298.15	
R02928	14.4	5.8	6.5	0.1	298.15	
R02929	-21.3	4.5	6.5	0.1	298.15	
R02930	-3.7	4.6	6.5	0.1	298.15	
R02931	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02932	-60.6	5.3	6.5	0.1	298.15	
R02933	-18.4	4.4	6.5	0.1	298.15	
R02934	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02935	-3.6	10.6	6.5	0.1	298.15	
R02936	-2.6	10.6	6.5	0.1	298.15	
R02937	-9.0	9.7	6.5	0.1	298.15	
R02938	-12.4	4.4	6.5	0.1	298.15	
R02940	-31.3	2.2	6.5	0.1	298.15	
R02941	-31.2	2.2	6.5	0.1	298.15	
R02942	-64.8	6.1	6.5	0.1	298.15	
R02943	-72.5	7.8	6.5	0.1	298.15	
R02944	9.2	3.0	6.5	0.1	298.15	
R02945	9.2	3.0	6.5	0.1	298.15	
R02946	18.6	4.1	6.5	0.1	298.15	
R02947	-18.8	7.1	6.5	0.1	298.15	
R02948	-18.8	7.1	6.5	0.1	298.15	
R02949	2.4	3.3	6.5	0.1	298.15	
R02951	-61.9	5.3	6.5	0.1	298.15	
R02952	-18.6	6.5	6.5	0.1	298.15	
R02953	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02954	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02955	-8.5	15.3	6.5	0.1	298.15	
R02956	-3.2	15.4	6.5	0.1	298.15	
R02957	-50.9	5.7	6.5	0.1	298.15	
R02959	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02960	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02961	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02962	-50.5	17.7	6.5	0.1	298.15	
R02963	2.2	3.7	6.5	0.1	298.15	
R02964	-51.5	5.9	6.5	0.1	298.15	
R02965	-83.2	8.2	6.5	0.1	298.15	
R02968	-354.1	12.5	6.5	0.1	298.15	
R02969	23.5	1.9	6.5	0.1	298.15	
R02970	-8.4	3.7	6.5	0.1	298.15	
R02971	-10.1	2.4	6.5	0.1	298.15	
R02972	-24.1	6.1	6.5	0.1	298.15	
R02973	-4.5	12.2	6.5	0.1	298.15	
R02974	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02975	17.2	1.9	6.5	0.1	298.15	
R02976	-8.4	2.4	6.5	0.1	298.15	
R02978	24.3	2.0	6.5	0.1	298.15	
R02979	43.4	6.3	6.5	0.1	298.15	
R02980	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02982	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02983	-6.3	10.9	6.5	0.1	298.15	
R02984	-0.2	10.5	6.5	0.1	298.15	
R02985	5.9	3.4	6.5	0.1	298.15	
R02986	-8.4	15.3	6.5	0.1	298.15	
R02987	nan	nan	6.5	0.1	298.15	uncertainty is too high
R02988	66.1	2.7	6.5	0.1	298.15	
R02989	67.1	2.8	6.5	0.1	298.15	
R02990	-3.3	15.4	6.5	0.1	298.15	
R02991	14.3	7.7	6.5	0.1	298.15	
R02992	-16.6	13.7	6.5	0.1	298.15	
R02993	26.0	2.0	6.5	0.1	298.15	
R02994	9.2	3.0	6.5	0.1	298.15	
R02995	-368.6	9.9	6.5	0.1	298.15	
R02997	-41.7	11.0	6.5	0.1	298.15	
R02998	-22.4	10.5	6.5	0.1	298.15	
R02999	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03001	-7.3	3.7	6.5	0.1	298.15	
R03003	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03004	-7.7	12.0	6.5	0.1	298.15	
R03005	-22.9	12.0	6.5	0.1	298.15	
R03006	-445.2	7.0	6.5	0.1	298.15	
R03008	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03009	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03012	23.9	2.0	6.5	0.1	298.15	
R03013	-15.0	8.6	6.5	0.1	298.15	
R03014	-0.0	5.4	6.5	0.1	298.15	
R03015	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03016	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03017	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03018	-6.0	11.5	6.5	0.1	298.15	
R03019	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03020	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03021	23.5	1.9	6.5	0.1	298.15	
R03022	23.5	1.9	6.5	0.1	298.15	
R03023	-444.0	7.0	6.5	0.1	298.15	
R03024	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03025	-28.0	8.2	6.5	0.1	298.15	
R03026	3.7	3.3	6.5	0.1	298.15	
R03027	4.1	5.8	6.5	0.1	298.15	
R03028	-21.7	17.4	6.5	0.1	298.15	
R03030	0.5	16.1	6.5	0.1	298.15	
R03031	-7.8	16.5	6.5	0.1	298.15	
R03032	-41.9	2.4	6.5	0.1	298.15	
R03033	-41.9	2.4	6.5	0.1	298.15	
R03034	-16.0	4.7	6.5	0.1	298.15	
R03035	-21.1	15.9	6.5	0.1	298.15	
R03036	-9.5	15.8	6.5	0.1	298.15	
R03037	-43.9	12.7	6.5	0.1	298.15	
R03038	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03039	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03040	29.5	15.8	6.5	0.1	298.15	
R03043	26.0	2.0	6.5	0.1	298.15	
R03044	-27.0	2.0	6.5	0.1	298.15	
R03045	0.0	3.8	6.5	0.1	298.15	
R03046	11.1	4.8	6.5	0.1	298.15	
R03048	35.1	22.3	6.5	0.1	298.15	
R03049	-13.9	12.7	6.5	0.1	298.15	
R03050	2.8	3.7	6.5	0.1	298.15	
R03051	-24.5	2.0	6.5	0.1	298.15	
R03052	0.0	0.0	6.5	0.1	298.15	
R03053	-7.5	3.6	6.5	0.1	298.15	
R03054	-27.0	2.0	6.5	0.1	298.15	
R03055	0.0	5.3	6.5	0.1	298.15	
R03056	-15.3	3.4	6.5	0.1	298.15	
R03057	25.2	5.7	6.5	0.1	298.15	
R03058	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03059	-1.7	11.1	6.5	0.1	298.15	
R03060	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03062	-24.9	4.2	6.5	0.1	298.15	
R03063	-8.0	5.6	6.5	0.1	298.15	
R03064	2.2	4.1	6.5	0.1	298.15	
R03065	-2.2	4.1	6.5	0.1	298.15	
R03066	-23.1	5.6	6.5	0.1	298.15	
R03067	-46.5	7.0	6.5	0.1	298.15	
R03069	-3.8	4.1	6.5	0.1	298.15	
R03070	-3.5	5.8	6.5	0.1	298.15	
R03071	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03072	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03073	0.0	0.0	6.5	0.1	298.15	
R03075	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03076	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03077	-5.4	4.0	6.5	0.1	298.15	
R03079	nan	nan	6.5	0.1	298.15	uncertainty is too high
R03080	26.0	2.0	6.5	0.1	298.15	
R03081	15.3	5.3	6.5	0.1	298.15	
R03082	-2.6	3.9	6.5	0.1	298.15	
R03083	-131.4	10.0	6.5	0.1	298.15	
R03084	-5.3	4.1	6.5	0.1	298.15	
